model,RMSE,MAE,MAPE,R2,RMSE_h1
tft,0.13397715089741732,0.09905455633692681,0.007428023649348412,0.8927155234651086,0.13397715089741732
naive_moving_avg,0.15700697138012393,0.11861675975443431,0.008895867765088454,0.8526625045961647,0.15700697138012393
naive_persistence,0.17088542917170457,0.12156543699840987,0.009102686708218176,0.8254638156264239,0.17088542917170457
