feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.09767809054612775,0.07271891673284558,0.005610067959514787,0.771122574087728
SolarFlux,"(-3.913, -0.167]",1074,0.12808813382751508,0.09703929286009867,0.007116363309877464,0.6918851410921198
SolarFlux,"(-0.167, 235.795]",1074,0.13341441773826326,0.0980602443784737,0.007273384247262605,0.856142922255231
temporal_hour,afternoon(12-18),814,0.07975794823617456,0.062198302706584246,0.0048153706098999155,0.834437022418341
temporal_hour,evening(18-24),847,0.11253691084374592,0.08216785896302259,0.0060786767056519,0.7490452316058899
temporal_hour,night(0-6),792,0.13880793983190973,0.10991539985176065,0.007994487569021751,0.6574042172509651
temporal_hour,morning(6-12),792,0.14124312244234052,0.1031480848696737,0.007811463077461906,0.8010930668037778
