feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.0948407571188371,0.07174285474297372,0.005537856672143315,0.7842262235332896
SolarFlux,"(-0.167, 235.795]",1074,0.12522081086396963,0.08646774851188571,0.006443348113832672,0.8732702065323193
SolarFlux,"(-3.913, -0.167]",1074,0.1267040514581827,0.09225543630589049,0.006795342379304976,0.6985079600982134
temporal_hour,afternoon(12-18),814,0.07532715958585283,0.05883132015708192,0.00455501586265444,0.8523210945467943
temporal_hour,evening(18-24),847,0.11269533690082235,0.08105120812235696,0.006004790971062672,0.7483381612045663
temporal_hour,night(0-6),792,0.12570284103055532,0.08960288481086322,0.006553471162704152,0.7190405899652087
temporal_hour,morning(6-12),792,0.14133042745495716,0.10464857812197981,0.007944719304515489,0.8008470946246842
