model,RMSE,MAE,MAPE,R2,RMSE_h1
lstm,0.20196052971865494,0.1440187046973184,0.01057229099112248,0.885036788994389,0.20196052971865494
naive_persistence,0.21840650026607253,0.15880517742030476,0.011634354067772877,0.8655511775727037,0.21840650026607253
naive_moving_avg,0.32920583396756425,0.2407087866733495,0.017566488013498527,0.6945353708459228,0.32920583396756425
