feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.09586020517313737,0.07029481146095838,0.005426499819054821,0.779562566295021
SolarFlux,"(-3.913, -0.167]",1074,0.13224952281887967,0.09752339209409662,0.007178632100485544,0.6715395575059998
SolarFlux,"(-0.167, 235.795]",1074,0.1377129323338103,0.09745400867750348,0.007241509795899438,0.8467236480734301
temporal_hour,afternoon(12-18),814,0.07699060793298297,0.05909229643132484,0.004581250682316164,0.8457266963596034
temporal_hour,evening(18-24),847,0.12016306065944285,0.0881600713104699,0.006532945611703508,0.7138805138544643
temporal_hour,night(0-6),792,0.13531404525579588,0.09786938185703078,0.007149962252308622,0.6744339197174274
temporal_hour,morning(6-12),792,0.14843817576418455,0.10852043053835368,0.008202264449541849,0.7803119072644324
