feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.09730729322593394,0.07323101962829044,0.005649989302211255,0.7728569661705192
SolarFlux,"(-0.167, 235.795]",1074,0.1275544347097825,0.09016193698481673,0.006699537704978403,0.8685027021760223
SolarFlux,"(-3.913, -0.167]",1074,0.12847861915227185,0.09529817283590605,0.0070096838462889045,0.6900036596414514
temporal_hour,afternoon(12-18),814,0.07789071807490806,0.060864352639963135,0.004714829888773222,0.8420983394957761
temporal_hour,evening(18-24),847,0.11505860823545602,0.0829264121472231,0.006144830474255975,0.7376725691410511
temporal_hour,night(0-6),792,0.13028731169002541,0.09660132709479351,0.00704921686928761,0.6981733095276814
temporal_hour,morning(6-12),792,0.14114728298324,0.10486441991714214,0.007936596788903105,0.8013629088319995
