model,RMSE,MAE,MAPE,R2,RMSE_h1
naive_persistence,0.28459228700227024,0.19433135376207564,0.013958814608933768,0.8426653267160518,0.28459228700227024
naive_moving_avg,0.3467124607581858,0.24555298361647798,0.017602270399587856,0.7664837584893425,0.3467124607581858
mlp,34.76848837636581,34.76677294902187,2.5517958232861644,-2347.2796249842518,34.76848837636581
