feature,bin,n,RMSE,MAE,MAPE,R2
temporal_hour,evening(18-24),445,0.15957763592031707,0.11036749788006323,0.008229387342178542,0.8211372673851056
temporal_hour,night(0-6),306,0.19781033555486088,0.1508028257819359,0.010607349634476702,0.9275222043320211
temporal_hour,afternoon(12-18),370,0.20381832843736208,0.15321354462531617,0.01093714772525224,0.8123082496707824
temporal_hour,morning(6-12),266,0.21101334967677984,0.15243934883771218,0.01068677084322684,0.8625368232451291
