model,RMSE,MAE,MAPE,R2,RMSE_h1
naive_persistence,0.29774541333479393,0.20712783718486183,0.014791365865630438,0.8407230605708385,0.29774541333479393
naive_moving_avg,0.29774541333479393,0.20712783718486183,0.014791365865630438,0.8407230605708385,0.29774541333479393
mlp,11.69410908976816,11.681873411946171,0.8481214365208798,-244.6953989182365,11.69410908976816
