feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.09579824492483584,0.0719494225120706,0.005560629004608071,0.7798474382915119
SolarFlux,"(-3.913, -0.167]",1074,0.12706519903031707,0.09125218915141517,0.006720508223153939,0.6967868108051231
SolarFlux,"(-0.167, 235.795]",1074,0.13355156782845137,0.09215030696668279,0.0068679249170206,0.8558469999291081
