feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.09939699017015276,0.07467691058973411,0.005773111543250807,0.7629963112018048
SolarFlux,"(-3.913, -0.167]",1074,0.1293651017323735,0.09495622620718977,0.006973911999587453,0.6857110478731168
SolarFlux,"(-0.167, 235.795]",1074,0.131448333078586,0.09051404095085085,0.006744967692285843,0.8603516303334923
temporal_hour,afternoon(12-18),814,0.07815733334310401,0.06299249577503223,0.004880603312437344,0.8410155135628691
temporal_hour,evening(18-24),847,0.11566606507243433,0.08338725712633317,0.00616672061277985,0.734895319385312
temporal_hour,night(0-6),792,0.1318122593124083,0.0949485432918016,0.006930443875265894,0.6910665007048497
temporal_hour,morning(6-12),792,0.14678670966241453,0.10571994474586181,0.008035884318697888,0.7851730450167584
