feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.09336117725503412,0.06880374792180952,0.005310205560835682,0.7909061415609542
SolarFlux,"(-3.913, -0.167]",1074,0.12827362621762908,0.09332323580027128,0.006862918201771182,0.690992094355035
SolarFlux,"(-0.167, 235.795]",1074,0.1310588040726641,0.09189749203966448,0.0068311529939120725,0.8611780613760905
temporal_hour,afternoon(12-18),814,0.07643123264471097,0.05837842163677679,0.00452018306245488,0.847960298139063
temporal_hour,evening(18-24),847,0.11417500606131524,0.08183704331773912,0.006057406607859098,0.7416862288682499
temporal_hour,night(0-6),792,0.13098369724752681,0.09498559015351021,0.006935990234599531,0.694938159887446
temporal_hour,morning(6-12),792,0.14238586692737948,0.10360863129960425,0.007842233477574024,0.7978614857511829
