feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.10262388259588728,0.07894094964708437,0.0060852733513287426,0.7473580173794216
SolarFlux,"(-3.913, -0.167]",1074,0.1253259436126236,0.0936894184442243,0.006882399715752259,0.7050307033224616
SolarFlux,"(-0.167, 235.795]",1074,0.12697220176937257,0.08797377257765128,0.0065428411283993335,0.8697004233147019
temporal_hour,afternoon(12-18),814,0.0853554201368331,0.06842755560618342,0.005295993237288025,0.8103829041914321
temporal_hour,evening(18-24),847,0.11119687274177165,0.08021519000307124,0.005935048239731395,0.7549861582128681
temporal_hour,night(0-6),792,0.127648782535488,0.09475573937817282,0.006910526301293503,0.7102744809236257
temporal_hour,morning(6-12),792,0.1429776959534821,0.10445013830241859,0.007909765989506915,0.7961776098502302
