index_,model,RMSE_mean,RMSE_std,RMSE_min,RMSE_max,MAE_mean,MAE_std,MAE_min,MAE_max,MAPE_mean,MAPE_std,MAPE_min,MAPE_max,R2_mean,R2_std,R2_min,R2_max,RMSE_h1_mean,RMSE_h1_std,RMSE_h1_min,RMSE_h1_max
0,lstm,0.1367462506310091,0.004327913176541814,0.1325045948248168,0.1427400063902668,0.09760496374976342,0.0029924986965015167,0.0941618334203011,0.1017581621102778,0.00733273211236508,0.00023061009453969675,0.007070849991919,0.0076507117878815,0.8864588251334113,0.007209150111947143,0.8763864511596525,0.8934786828302016,0.1367462506310091,0.004327913176541814,0.1325045948248168,0.1427400063902668
1,naive_moving_avg,0.1570754916908399,0.0,0.1570754916908399,0.1570754916908399,0.1185239765780904,0.0,0.1185239765780904,0.1185239765780904,0.0088854813113111,0.0,0.0088854813113111,0.0088854813113111,0.8503104417240188,0.0,0.8503104417240187,0.8503104417240187,0.1570754916908399,0.0,0.1570754916908399,0.1570754916908399
2,naive_persistence,0.1713276428713351,0.0,0.1713276428713351,0.1713276428713351,0.12188860633321938,0.0,0.1218886063332194,0.1218886063332194,0.0091244806648542,0.0,0.0091244806648542,0.0091244806648542,0.8219141018642937,0.0,0.8219141018642936,0.8219141018642936,0.1713276428713351,0.0,0.1713276428713351,0.1713276428713351
