feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.095440930083767,0.07008045957017374,0.005415274548727446,0.7814866556882913
SolarFlux,"(-3.913, -0.167]",1074,0.12651633273907406,0.09216596816759275,0.006777207486713026,0.6994006509655937
SolarFlux,"(-0.167, 235.795]",1074,0.13398118007199958,0.09520229110097661,0.00707499211503979,0.8549180778108603
temporal_hour,afternoon(12-18),814,0.07487243267980401,0.05803785481311047,0.004495678956159583,0.8540986971910196
temporal_hour,evening(18-24),847,0.11358456683924927,0.0814906861702299,0.006029532860582952,0.7443509840302718
temporal_hour,night(0-6),792,0.1311054519669853,0.09576085881207567,0.006989865238445646,0.694370761312179
temporal_hour,morning(6-12),792,0.14697233514241384,0.10820603224913712,0.008201422743585035,0.7846293640384868
