feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.10748560375995514,0.08151088889476558,0.006287213097668685,0.7228536019782865
SolarFlux,"(-3.913, -0.167]",1074,0.13595199333911034,0.09963402640958768,0.007332583949081113,0.652890895226181
SolarFlux,"(-0.167, 235.795]",1074,0.1415837851158413,0.10074881286858638,0.007494200032274386,0.8379859267480589
temporal_hour,afternoon(12-18),814,0.08896741458215227,0.06991242921248525,0.005405981834356532,0.7939952558817018
temporal_hour,evening(18-24),847,0.11912662099364868,0.08909931463163621,0.006597872619928119,0.7187949474431896
temporal_hour,night(0-6),792,0.1404532528671076,0.10064208209273398,0.007352883925671587,0.6492343966032081
temporal_hour,morning(6-12),792,0.1582654689511094,0.11693454753591778,0.00885865739986685,0.7502602690709481
