feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.09868727246465123,0.07245863817279627,0.005605148361505394,0.7663687513510694
SolarFlux,"(-0.167, 235.795]",1074,0.12568236684891387,0.08697532090388067,0.006475043399207065,0.8723342487662649
SolarFlux,"(-3.913, -0.167]",1074,0.12755946159871506,0.09275846368309854,0.006830979115735743,0.6944233248220123
temporal_hour,afternoon(12-18),814,0.07997577038908202,0.061015724189036134,0.004736974882841421,0.8335314693003273
temporal_hour,evening(18-24),847,0.11305524926779309,0.08008271280383031,0.005932184551361514,0.746728141729182
temporal_hour,night(0-6),792,0.12760718898351273,0.09248850698285074,0.006760486725682138,0.7104632606342096
temporal_hour,morning(6-12),792,0.14202165171689812,0.10303665808253382,0.007821704715153277,0.798894281529145
