index_,model,RMSE_mean,RMSE_std,RMSE_min,RMSE_max,MAE_mean,MAE_std,MAE_min,MAE_max,MAPE_mean,MAPE_std,MAPE_min,MAPE_max,R2_mean,R2_std,R2_min,R2_max,RMSE_h1_mean,RMSE_h1_std,RMSE_h1_min,RMSE_h1_max
2,tft,0.13032832642641412,0.005265389207168947,0.1249762945320453,0.1374457362526775,0.0939446381799144,0.005625311001734967,0.0883550303619259,0.1007976854787194,0.00703997246731204,0.00042413791530786064,0.0066134870769268,0.0075534721280658,0.8983470995687876,0.008256597651805687,0.8870885578356826,0.9066464799475568,0.13032832642641412,0.005265389207168947,0.1249762945320453,0.1374457362526775
0,naive_moving_avg,0.1570069713801239,0.0,0.1570069713801239,0.1570069713801239,0.11861675975443428,0.0,0.1186167597544343,0.1186167597544343,0.0088958677650884,0.0,0.0088958677650884,0.0088958677650884,0.8526625045961647,0.0,0.8526625045961647,0.8526625045961647,0.1570069713801239,0.0,0.1570069713801239,0.1570069713801239
1,naive_persistence,0.1708854291717045,0.0,0.1708854291717045,0.1708854291717045,0.1215654369984098,0.0,0.1215654369984098,0.1215654369984098,0.0091026867082181,0.0,0.0091026867082181,0.0091026867082181,0.8254638156264239,0.0,0.8254638156264239,0.8254638156264239,0.1708854291717045,0.0,0.1708854291717045,0.1708854291717045
