feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.09920670715231365,0.07435861537294018,0.005732600484484862,0.7639028700434647
SolarFlux,"(-3.913, -0.167]",1074,0.12831291888635332,0.09320379408268079,0.0068559164669718415,0.6908027552796173
SolarFlux,"(-0.167, 235.795]",1074,0.13175862278488912,0.09016327507484913,0.006703963885979887,0.8596915596652022
temporal_hour,afternoon(12-18),814,0.08028853364725037,0.0631785161178797,0.004889205564867593,0.832226898022985
temporal_hour,evening(18-24),847,0.11618490384617264,0.08360716584654465,0.006190038382141955,0.7325116456430202
temporal_hour,night(0-6),792,0.129511772852266,0.09091958276546326,0.006642345013958739,0.7017558785262572
temporal_hour,morning(6-12),792,0.14623176001007424,0.106199826737254,0.008030449829494985,0.7867943468774325
