feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(234.104, 1130.993]",1099,0.11196692472935225,0.08314534169847956,0.0064277465726412745,0.6886817690621003
SolarFlux,"(-3.913, -0.172]",1065,0.14242488880156243,0.10667510807365073,0.00785733443961618,0.6159979490020937
SolarFlux,"(-0.172, 234.104]",1066,0.16000972445568395,0.11076861208189677,0.008279774871088295,0.7861538926706235
