model,RMSE,MAE,MAPE,R2,RMSE_h1
mlp,0.13933930265538633,0.10006326946367367,0.007513484653320197,0.8822063398782393,0.13933930265538633
naive_moving_avg,0.15707549169083995,0.11852397657809041,0.00888548131131113,0.8503104417240187,0.15707549169083995
naive_persistence,0.1713276428713351,0.12188860633321941,0.009124480664854252,0.8219141018642936,0.1713276428713351
