model,RMSE,MAE,MAPE,R2,RMSE_h1
mlp,0.14048531796046454,0.10127684148756244,0.007589624840729814,0.880260751369977,0.14048531796046454
naive_persistence,0.1713276428713351,0.12188860633321941,0.009124480664854252,0.8219141018642936,0.1713276428713351
naive_moving_avg,0.1713276428713351,0.12188860633321941,0.009124480664854252,0.8219141018642936,0.1713276428713351
