feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(234.104, 1130.993]",1099,0.11782006351682257,0.0911466753635902,0.007040312148960833,0.655282319554306
SolarFlux,"(-3.913, -0.172]",1065,0.14417693038574136,0.10489560497532516,0.007701996284262239,0.6064922267953123
SolarFlux,"(-0.172, 234.104]",1066,0.15718288244113804,0.10802139150520061,0.008037590017271818,0.7936430540357708
