feature,bin,n,RMSE,MAE,MAPE,R2
SolarFlux,"(235.795, 1130.993]",1107,0.12251493470186886,0.09203338649387861,0.007104022925729847,0.7293937972351782
SolarFlux,"(-3.913, -0.167]",1074,0.15858575796842814,0.11954985566218176,0.008795704288509528,0.6423859369999765
SolarFlux,"(-0.167, 235.795]",1074,0.1715218492949692,0.12122985695730597,0.009034145641418868,0.8081216738016952
temporal_hour,afternoon(12-18),814,0.1034100489008469,0.08098770552322417,0.00626990559327494,0.7524465670473088
temporal_hour,evening(18-24),847,0.13936525739544836,0.10628183673997633,0.007876795060053045,0.7177543664268802
temporal_hour,night(0-6),792,0.16615724186789252,0.11990117848089651,0.008761454651400182,0.632681513452471
temporal_hour,morning(6-12),792,0.1868405454864865,0.13649741641896815,0.010341575246329804,0.7401154607171825
